benchmark,input,seed,config,evidence_level,simulator,prefetches_issued,useful_prefetches,useless_prefetches,late_prefetches,queue_drops,coverage,accuracy,lateness_rate,log_path,notes
compute_heavy_low_memory,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,small,2,next_line,core_integrated,deterministic_core_integrated_model,8,8,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,small,2,stride,core_integrated,deterministic_core_integrated_model,6,6,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,small,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,small,2,next_line,core_integrated,deterministic_core_integrated_model,29,0,29,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,small,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,small,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,small,2,next_line,core_integrated,deterministic_core_integrated_model,8,0,8,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,small,2,stride,core_integrated,deterministic_core_integrated_model,1,0,1,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,7,0,7,7,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,small,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,small,2,next_line,core_integrated,deterministic_core_integrated_model,64,0,64,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,small,2,stride,core_integrated,deterministic_core_integrated_model,27,27,0,0,0,0.593750,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,63,63,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,small,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,small,2,next_line,core_integrated,deterministic_core_integrated_model,64,31,33,0,0,0.484375,0.484375,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,small,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,31,31,0,0,0,0.484375,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,small,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,small,2,next_line,core_integrated,deterministic_core_integrated_model,64,31,33,0,0,0.484375,0.484375,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,small,2,stride,core_integrated,deterministic_core_integrated_model,5,0,5,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,58,58,0,4,0,1.000000,1.000000,0.068966,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,small,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,small,2,next_line,core_integrated,deterministic_core_integrated_model,32,0,32,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,small,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,30,0,30,30,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,small,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,medium,2,next_line,core_integrated,deterministic_core_integrated_model,384,0,384,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,medium,2,stride,core_integrated,deterministic_core_integrated_model,39,39,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,95,95,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,medium,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,medium,2,next_line,core_integrated,deterministic_core_integrated_model,48,0,48,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,medium,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,47,0,47,47,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,medium,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,medium,2,next_line,core_integrated,deterministic_core_integrated_model,120,0,120,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,medium,2,stride,core_integrated,deterministic_core_integrated_model,44,33,11,39,0,0.458333,0.750000,0.886364,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,60,0,60,60,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,medium,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,medium,2,next_line,core_integrated,deterministic_core_integrated_model,47,0,47,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,medium,2,stride,core_integrated,deterministic_core_integrated_model,14,1,13,13,0,0.021277,0.071429,0.928571,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,26,26,0,0,0,0.744681,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,medium,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,medium,2,next_line,core_integrated,deterministic_core_integrated_model,35,0,35,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,medium,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,32,0,32,32,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,medium,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,medium,2,next_line,core_integrated,deterministic_core_integrated_model,192,0,192,191,0,0.000000,0.000000,0.994792,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,medium,2,stride,core_integrated,deterministic_core_integrated_model,190,0,190,189,0,0.000000,0.000000,0.994737,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,medium,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,medium,2,next_line,core_integrated,deterministic_core_integrated_model,144,0,144,143,0,0.000000,0.000000,0.993056,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,medium,2,stride,core_integrated,deterministic_core_integrated_model,142,0,142,141,0,0.000000,0.000000,0.992958,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,medium,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,medium,2,next_line,core_integrated,deterministic_core_integrated_model,8,8,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,medium,2,stride,core_integrated,deterministic_core_integrated_model,6,6,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,medium,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,medium,2,next_line,core_integrated,deterministic_core_integrated_model,83,8,75,0,0,0.091954,0.096386,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,medium,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,medium,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,medium,2,next_line,core_integrated,deterministic_core_integrated_model,24,0,24,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,medium,2,stride,core_integrated,deterministic_core_integrated_model,8,0,8,4,0,0.000000,0.000000,0.500000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,23,0,23,23,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,medium,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,medium,2,next_line,core_integrated,deterministic_core_integrated_model,384,0,384,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,medium,2,stride,core_integrated,deterministic_core_integrated_model,138,90,48,0,0,0.234375,0.652174,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,382,382,0,0,0,0.994792,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,medium,2,copper,core_integrated,deterministic_core_integrated_model,191,191,0,0,0,0.497396,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,medium,2,next_line,core_integrated,deterministic_core_integrated_model,192,95,97,0,0,0.494792,0.494792,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,medium,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,95,95,0,0,0,0.494792,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,medium,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,medium,2,next_line,core_integrated,deterministic_core_integrated_model,384,95,289,0,0,0.371094,0.247396,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,medium,2,stride,core_integrated,deterministic_core_integrated_model,33,0,33,21,0,0.000000,0.000000,0.636364,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,255,121,134,87,0,0.472656,0.474510,0.341176,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,medium,2,copper,core_integrated,deterministic_core_integrated_model,63,0,63,63,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,medium,2,next_line,core_integrated,deterministic_core_integrated_model,32,0,32,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,medium,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,30,0,30,30,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,medium,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,large,2,next_line,core_integrated,deterministic_core_integrated_model,768,0,768,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,large,2,stride,core_integrated,deterministic_core_integrated_model,276,180,96,0,0,0.234375,0.652174,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,764,764,0,0,0,0.994792,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,large,2,copper,core_integrated,deterministic_core_integrated_model,573,573,0,0,0,0.746094,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,large,2,next_line,core_integrated,deterministic_core_integrated_model,288,0,288,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,large,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,95,0,95,95,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,large,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,large,2,next_line,core_integrated,deterministic_core_integrated_model,702,0,702,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,large,2,stride,core_integrated,deterministic_core_integrated_model,143,75,68,120,0,0.337838,0.524476,0.839161,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,185,0,185,185,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,large,2,copper,core_integrated,deterministic_core_integrated_model,65,0,65,65,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,large,2,next_line,core_integrated,deterministic_core_integrated_model,66,0,66,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,large,2,stride,core_integrated,deterministic_core_integrated_model,14,0,14,13,0,0.000000,0.000000,0.928571,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
